text,label
"This movie should be called ""plan 9 from joseph smith."" i think its weirdness is underappreciated. the playwright seems to have read paul ehrlich's ""the population bomb (1968),"" and crafted a musical response made especially for mormons. the whole point of the play is that having as many children as you can is part of ""heavenly father's"" (god's) plan. and anything that stands in the way of having more babies is very bad. get it?<br /><br />This version was filmed in 1989, which is confusing. it's utah, so it looks and feels like 1983, the play was actually written in 1973, and of course, the theology is part 1840's, part battlestar galactica. some of the action takes place on earth and some in the ""pre-existence, an aimless romper-room where annoying kids wait to get their bodies so they can come down try not to slam the door on the missionaries, losing their shot at celestial glory.<br /><br />it is as stagey as they come, but don't let the poor theatrics spoil your appreciation for this demented mormon universe where the 'cool kids' are all into population control, (presumably) counseling their parents not to have any more children!! having big families was, at the time the play was written, the cultural norm in the lds community, and more importantly, considered part of God's plan. the church has since done a 180, and have made family planning a choice of the parents, and large families are much less the cultural norm now. making the entire doctrinal premise of the movie for a modern-day mormon moot!<br /><br />ahhh but it's really only as good as the music. there are some catchy tunes here that just won't let this movie die the 1970's death it was pre-destined for. the brother and sister sing some love songs to each other that make you wonder if maybe something else was going on there --wink. and the tough, cool kids make new kids on the block look like metallica. so cheers to all that! gather the family around, make some jell-o shooters and enjoy the show!<br /><br />",0
"If you like occasional nudity with junior high school level slap stick comedy, then look no further.<br /><br />Starting at about the halfway point, the beautiful and erotic Arielle Dombasle starts disrobing at every opportunity. That is the only thing that made this movie worth watching.<br /><br />The story is both lame and preposterous, the humor is corny, and character development is basically non-existent.",0
"This is truly the greatest Swedish movie of all time. Not only is it revolutionary in its narration, but its also among the first movies to feature the next generation of Swedish humor and Swedish comedians. Felix Herngren and Fredrik Lindström are two of the most intelligent and witty filmmakers in Sweden today, and this film really puts that on display.<br /><br />""Vuxna människor"" (Adult People) is a warm-hearted and hilarious story about adulthood, and the question if we wouldn´t be better off without it.",1
"It's interesting that all who (so far) seemed to like this film had no expectations--I guess that's the trick. In contrast with them, I had optimistic expectations, and that was a mistake. As soon as I saw how close to the faces the camera always was, I knew we were in the hands of an extremely amateur director--that's always a clear sign of them, they think it is arty or effective or intense to hold the camera about two inches away from the actors. The actors in this film, though, had only one facial expression each. <br /><br />If the close camera wasn't enough, the lack of light in the film killed it. The film seemed to be entirely filmed in the dark. So now we know that the cinematographer was a rank amateur, as well. ""Ooh ooh, we're going to light the set with a flashlight! That will make it all seem intimate!"" No, that made it all seem invisible.<br /><br />On top of the serious technical flaws, there was absolutely no story beyond the barest hint of an idea that was never developed, and nothing new about this kind of relationship was illuminated. (Perhaps this is a new kind of film for Germany, but in Los Angeles, forget about it.)<br /><br />The fact that this film won a couple of film festival awards doesn't indicate the quality of the film, but besmirches the quality of these particular festivals. I can assure you that this film won't win anything in the festival where I saw it. In fact, two times during the film it seemed that it was finally over and people started to get up to leave (this was one of the side effects of the cinematographer's ""total darkness"" technique). But when the film shuddered on, instead, there were moans coming from the audience. And once the movie finally DID end, it was clear that it hadn't mattered if it actually had ended at either of the two earlier points. An earlier ending would have saved the audience from yet more monotonous scenes of domesticity (folding sheets, cutting vegetables, spreading honey on bread). Yeah, we get it, the life of the lonely old man was boring-- but we figured that one out at the very beginning.<br /><br />I recommend that audiences miss this one, it has absolutely nothing to offer sophisticated movie-goers.",0
"""The Golden Child"" was Eddie Murphy's first film since his megahit ""Beverly Hills Cop"". And even though it's not as good as ""Cop"", it's a fun comic adventure. Murphy stars as a finder of lost children who's assigned a most unusual case. His assignment: to find the title character, a child with mystical powers. This movie could have been titled ""Beverly Hills Cop and the Temple of Doom"" since parts of this movie plays like a Spielbergian adventure, kinda like an Indiana Jones comedy. It's got comedy with laughs, and adventure with special effects. Lots of fun.<br /><br />*** (out of four)",1
"very few chess movies have been made over the last couple of years ,but this one is more than just a chess movie its a story about the need to be loved and the need to win it,John Toturro plays a psychologically challenged man ,nothing matters to him accept 64 squares and 32 pieces ,the game validates him as a person ,when he looses a game he looses the one thing that makes sense to him and John Torturro expresses this in a beautiful fashion,even the love of a woman was not enough to save him from his sad existence.It makes you wonder if there other Luzon's out there who obsess about the game,i am sure they are,if you are a chess enthusiast it won't hurt to watch it.Its an intelligent piece of work laid out properly and executed well,it achieves its objectives,unfortunately i doubt if there will be sequel.",1
"I know that in this episode there's other stuff apart from what I am going to discuss, and in fact I think it has some virtues; for example, the fact, after we had been given a very negative opinion of Jin from seeing Sun's flashbacks in ""House of the Rising Sun"", we get to see Jin's side of things and get a new, more balanced understanding of his life.<br /><br />But there is an element in this story that made me so deeply uncomfortable that it greatly dampened my enjoyment of the whole episode. Before now, in the scene where Jin appeared with blood on his hands and shirt, it had been hinted that Sun's father was someone who was getting rich through shady, illegal methods. I thought maybe he was a mob boss, even; mobs operate in Korea, just like in almost every other country in the world, so it was a reasonable possibility. However, in this episode we learn that Sun's father is in fact the boss (or a top executive) of a Korean automotive company, and that what Jin had been doing was physically attacking a government official (who was actually going to be murdered) on his behalf.<br /><br />I may be especially touchy about this because I happen to work in the automotive industry, but I would say it is SPECTACULARLY offensive and racist to even suggest that this kind of thing goes on in Korea; that huge, serious companies like Hyundai or Kia (which must be the model for this fictitious car company, as they are the only ones that actually exist in reality) operate with these mafia-like methods, instead of like any normal automotive company of the West. it is just unbelievable to me that the writers would have the gall to write something like that into the story, and that there hasn't been an uproar in Korea over it. It feels like extraneous ""Buy American!"" propaganda, portraying foreign car companies as criminal, untrustworthy, third-world outfits.",0
"This film's kind of like Conan the Barabarian, but with more sex, rape and murder. There is a plot somewhere underneath all this debauchery but the filmmakers don't do a good job showing it, which is a shame because it 'could' be a decent story. Richard Hill gives a solid performance in the lead role, as does the villain - who sadly didn't appear in anything else of note. The fight scenes aren't too bad either - I love the way Deathstalker lets his sword 'drink' the blood of his victims - and there's plenty of nudity and sex to temper the general level of machismo throughout. <br /><br />All in all, not good - but not necessarily that bad either...",0
"This is one of those films that explore the culture clash of Eastern born people in Westernized cultures. <br /><br />Loving on Tokyo Time is a sad film about the inability of opposites to attract due to major cultural differences. Ken, rock n'roll fanatic, marries Kyoto, a Japanese girl, so that she can stay in the United States when her visa expires. The marriage is only expected to be temporary, that is, until Kyoto gains legal status again. But, Ken, who seems to be lost in every relationship, takes a liking to Kyoto and tries very hard to make things work out. This, despite his friend's urging that dumping Kyoto and getting rid of all commitments to girls is bad for rock n' roll except to inspire some song writing about broken hearts and all of that.<br /><br />But Kyoto comes from a strict traditional Japanese upbringing, and doesn't expect to be married to Ken all that long. Not only that, she is homesick and wants to return to Japan. It's sad in that this is finally someone Ken thinks he can love and be with and all that, except the one time he thinks he's found someone to feel that way about, the girl isn't expecting to stay that long. It's not that she doesn't like Ken, it's just that she's used to a whole 'nother way of life. She says, ""I can't tell him the way I feel in English, and Ken can't tell me the way he feels in Japanese."" It's a rather sad love story with a killer 80s techno-nintendo soundtrack.<br /><br />I picked up Loving on Tokyo Time because it reminded me of one of my favorite 80s films, Tokyo Pop. And, for those of you who enjoyed Loving on Tokyo Time, check out Tokyo Pop (a New York singer goes to Japan and joins a Japanese American cover band), except it's a movie with a happy ending.<br /><br />",1
"Plenty has been written about Mamet's ""The House of Games""; most of it good. I decided to revisit the flick to see how it held up after 17 years and was surprised at how much I enjoyed viewing it again. The film's success and durability probably has much to do with two principal ingredients which are always fun on film; a good story and a good scam. Mamet manages to bring his signature moodiness and obvious histrionics to the film while scamming us, the audience, and the mark simultaneously. Then he explains the art of conning only to do it again, etc. all the while building the story. ""The House of Games"", now a freebie on cable, is worth a look for first timers and an okay rerun for Mamet fans. (B+)",1
"Mary Pickford becomes the chieftain of a Scottish clan after the death of her father, and then has a romance. As fellow commenter Snow Leopard said, the film is rather episodic to begin. Some of it is amusing, such as Pickford whipping her clansmen to church, while some of it is just there. All in all, the story is weak, especially the recycled, contrived romance plot-line and its climax. The transfer is so dark it's difficult to appreciate the scenery, but even accounting for that, this doesn't appear to be director Maurice Tourneur's best work. Pickford and Tourneur collaborated once more in the somewhat more accessible 'The Poor Little Rich Girl,' typecasting Pickford as a child character.",0
"After watching this I thought to myself, there are either too few good writers & directors or lots of producers.<br /><br />At any rate, this is a terrible movie. Terrible in a way that it's not fun, but rather makes you grit your teeth and quiver. Makes you shout ""this is wrong"" at the movie. Immersion is zero. By now most of you are probably used to the terrible errors/weirdness-es in movies that has computers hackers etc. in them. This movie is like that in every aspect. <br /><br />The only good thing about the movie is the little girl Emily, brilliantly played by Eliza Bennett. I hope she becomes big, and make this ..thing at least worth something.<br /><br />Do yourself a favor. Don't watch this. There is not even proper action in it. Total waste of time.",0
"Some of the best movies that are categorized as ""comedies"" actually blur between comedy and drama. ""The Graduate"" and ""Butch Cassidy and the Sundance Kid"", which were made also in the late 1960's are perfect examples. Are they comedies with dramatic undertones, or dramas with a lot of humor? In many respects, ""The Odd Couple"" falls into this same category of being both comedy yet highly dramatic with deep underpinnings about human nature. Much of what happens may be funny to the audience but the characters are not laughing.<br /><br />Despite the rather light-hearted TV show of the 1970's, the original ""Odd Couple"" is not merely about a neat guy and messy guy who are forced to live together because of their marital situation. It's really about two opposites who must face why their marriages fell apart and how their detrimental idiosyncrasies reveal themselves outside of their marriage. Neatness, the characteristic of Felix Ungar (Jack Lemon perfectly cast) and messiness, the characteristic of Oscar Madison (Walter Matthau), are only the beginning and somewhat superficial. As the story unfolds, we find there is a lot more to these men than simply neatness versus messiness.<br /><br />Briefly, the story is really about Felix Ungar, who has to face an impending divorce from his wife Francis, who we never meet but is an important character throughout the story. On the verge of suicide, Ungar goes to the only place he knows: the apartment of Oscar Madison where a group of poker buddies hang out every so often. We learn that Ungar is not only a member of this ""poker club"" but the group knows what's happening to him and try, in their inept way, to help out. Madison figures the best way to help Ungar is to let him move in with him until his suicidal tendencies wear off.<br /><br />Unfortunately for Madison, he doesn't know what he's getting himself into. Madison is a carefree happy-go-lucky if rather irresponsible slob who's refrigerator was last cleaned probably when Herbert Hoover was still in the White House. Madison's idea of serving snacks is grabbing moldy cheese and sticking them in between two pieces of bread, and then throwing the contents of a bag of chips on the table. On the other hand, he enjoys booze and women, in short having a good time. <br /><br />Ungar is not only altogether different, he is diametrically opposite. He is not only an obsessive neatness nut that finds more joy in disinfecting the apartment than meeting women but he knows more than most women do about cooking and fine eating. At one point, he calls his ex-wife, not to talk about reconciling, but to get her recipe for meatloaf. At another moment, Ungar was going to spend the rest of the evening cutting cabbage for coleslaw. When Madison seems unimpressed, Ungar finally confesses he was only doing it for his roommate because he can't stand coleslaw. Who is this guy? But he has another endearing trait: Felix is also a hypochondriac. He obsesses about his health to the point where he makes strange noises in public places claiming he's helping his sinuses. He seems to have every health condition in the book. And if they made up more, Felix would probably have them. Ultimately, he is overly self-absorbed.<br /><br />Running throughout the movie are references to marriage. At one point when Madison is trying to convince Ungar to move in, he says, ""What do you want, a wedding ring?"" But little does he know that it is not the neat guy who can't deal with the messy guy, but the other way around. Their friendship becomes an inadvertent hellish relationship. And the climax occurs when Oscar invites two lonely British sisters for a get-together with both comedic and tragic results. This is one of the best comedies of its type ever written and not to be missed, with superlative performances by Walter Matthau and Jack Lemon in roles that are hard to imagine better played by anyone else. It is unfortunate that writing of this caliber is sadly lacking from most comedies being produced today.",1
"I am very unpolitically correct guy, so when I say sexist I really mean it reduced the female guest lead, Dr Miranda Jones played by Diana Muldar. in spite of all her supposed brilliance and self control, to nothing more inside but a big, jealous unreasonable baby You prolly got the plot by now, after her technical sidekick Marvik, also a spurned lover, flips out when he tried to kill the Medusan, Ambassador Kollos, out of a jealous rage, but glimpsed first it instead. (You think he could have just walked in to the room with his eyes shut and phasered the box, too easy) he takes the Enterprise into un-navigable space outside the galaxy before the boys could subdue him. Well, the ship is stuck in limbo, at that point they could have gone to the good lady doctor-liaison and discussed it. ""Spock has to make a mind meld with the Medusan so we can get home. I mean like beetch do you want to stay adrift until we run out of supplies and die?"" But the lady in true Star Trek fashion is a jealous monsters who whines and wails when the idea is broached, even when her Medusan idol told her to shut up & go along with them. So the beetch out of spite messes with the melded Spock causing him to forget to put on his visor which makes Spock go insane. Kirk, naturally, figured out what a total twit she was and shamed her into fixing Spock up with her superior telepathic powers. Of course, at the end the Lady and Medusan leave and all is forgiven. You almost wish the President from Battle Star Galactica showed up to jettison the witch out of an airlock for her destructive stunt. But in Star Trek land, ladies are permitted to be totally unreasonable and cruel, yet at the same time supposedly there is sexual equality. This is what I mean by sexist.",0
"When I was a little girl (and my dad owned a video store), this was among my favorite movies. I hadn't heard much about it since then, nor did I really remember anything about it, it having been forgotten in the wake of Don Bluth's other, probably better films. I managed to track it down a few weeks ago, however, and was pleasantly surprised again. Set in New Orleans in the 1930s, the animation is delightful and the songs are memorable. There are a few goofs in continuity if you look hard enough, but they generally don't detract from the storyline, which leaves you smiling (and maybe even a little misty-eyed, if you are a lover of animals). The characters are believable (maybe even a little too grown-up for younger watchers), as well. Two paws up, and for those of you who haven't seen it in a while, definitely worth a re-watch.",1
"This movie was okay, but it certainly defeats the claim that homosexuals are ""born that way,"" especially when a woman can exit out of an unhappy marriage and just fall into the arms of another woman. It almost seems as if Kate's gender preferences turned on and off like a switch, making this film seem a little simplistic.<br /><br />Also, as is common with films that are trying to push an agenda, it was unfortunate that those characters in the film who had questions or disapproval over the gay lifestyle were labeled as ""bigots."" And there was no happy medium. It was either Kate's friends and relatives totally embraced her or they totally shunned her. This is not typical of interactions between gay and non-gay relatives and friends. It is usually a mixture of emotions and values that come into play. It is possible to love people and treat them with respect while not necessarily condoning the choices they make. Sadly, the movie showed none of these types of interactions. For a movie trying to portray tolerance and acceptance, it struck me as very intolerant movie! Then at the end, Kate apparently decides after all these years she wants to be with Mac and everything is hunky dory - is that what being gay is really all about? Come on!",0
"With all thats going on in the world sometimes we need an escape. Curly Sue is just that. Not a complicated plot or deep meaning; however it is not devoid of substance. There is more than furious action or heart pounding dramas. There are the charming little shows you can watch with your kids and have enough substance to enjoy with your date. Try it you may like it more than you think. The little girl is really smart and cute. The ""Dad"" and the girl go thru some slapstick routines. When a jealous boyfriend steps in, trouble brews for Curly and the life shes known may be torn asunder. Fred Thompson and Kelly Lynch play good roles as the upper crust and Alison Porter and James Belushi are a interesting fable like duo portraying street wise homeless drifters. Their worlds collide and comedy ensues.",1
"I have just recently purchased collection one of this awesome series and even after just watching three episodes, I still am mesmerized by sleek styling of the animation and the slow, yet thoughtful actions of the story-telling. I am still a fan.....with some minor pains.<br /><br />Though this installment into the Gundam saga is very cool and has what the previous series had-a stylish satiric way of telling about the wrongs of war and not letting go of the need to have control or power over everything(sound familiar?), I have to say that this one gets a bit too mellow-dramatic on continuing to explain the lives of the main characters and their incessant need to belly-ache about every thing that happens and what they need to do to stop the OZ group from succeeding in their plans(especially the character called Wufei...I mean he whines more than an American character on a soap opera. Get a counselor,will ya?)<br /><br />Besides for the over-exaggerated drama(I think that mostly comes from the dubbing of the English voice actors), this series is still very exciting and will still captivate me once again. I mean it can always be worse. It could be like the recent installment, SEED......eeeewwww, talk about mellow-dramatic....I'll chat about that one later.",1
"The ENTIRE MOVIE is flashbacks from the first Boogeyman movie as well as, inexplicably, footage from another Uli Lommel / Suzanna Love film Brainwaves. It is framed with some more current (from the early 90's anyway) footage that is boring, poorly acted and cheaply shot. Not only is the film almost completely flashbacks, they REPEAT the same flashbacks throughout the film. So you see the recycled footage over and over again, as if you hadn't seen it already. As if the originals weren't bad enough. I've never seen a movie so padded.... Someone was milking the last dollar out of these films. Total ripoff. And talk about padding... why do I have to write 10 lines about this trash? If I can convey that it's garbage in 2 lines, that should be enough.",0
"I heard so much about this movie how it was a great slasher and one of those early 80's movies that die hard fans of most slasher movies just had to see. Well, I rented it and I have to say that although it kept my attention as far as the suspense goes for most slasher films such as ""April Fools Day"", ""Friday 13th"" and ""Prom Night"", this film could have been right up there with the above mentioned only it lacked true enthusiasm and potential from the characters as well as the on going story. Characters that I found were unfortunate to be in this movie was the weirdo guy with the frizzy hair that kept creeping around the dorm and of course leading up to his true climatic role during the end with he faces the killer. Another would be the dirty scruffy looking guy with the jean jacket, he could have played more roles in this movie that might have made the movie more interesting, instead, the movie played this guy as just another loser out there making unknown calls while he sleeps with his girlfriend and then drops his part and cuts him off until the end which was a waste, I was disappointed in his part in the end. As far as the true identity of the killer goes, when the identity was released as to who he was, I just laughed, but it was all to obvious and he really made a true jerk out of himself as well as an annoying character after his true intentions were revealed. This movie should be one to at least watch once for all slasher fans but don't spend your hard earned money on it in some rare hard to find collectors inventory.",0
"There is an episode of The Simpsons which has a joke news report referring to an army training base as a ""Killbot Factory"". Here the comment is simply part of a throwaway joke, but what Patricia Foulkrod's documentary does is show us, scarily, that it is not that far from the truth. After World War Two the US Army decided to tackle a problem they faced throughout the war; that many soldiers got into battle and found themselves totally unable to kill another human being unless it was a matter of 'me or them'. Since then the training process of the US army has been to remove all moral scruples and turn recruits into killing machines who don't think of combatants as people. To develop in them a most unnatural state: ""The sustainable urge to kill"".<br /><br />First off, this isn't an antiwar movie as such. Whilst it certainly paints war in a very bad light, Foulkrod focuses rather on an aspect that doesn't get as much media attention as, say, the debate over the legality of a war or it's physical successes or failures; the affect the process of turning a man into a soldier has on that person as a human being. It's the paradox that to train someone to be a soldier to defend society makes them totally unsuitable to live as part of that society themselves, and whilst most of the examples and interviewees are from the current Middle East conflict Foulkrod makes the links to past conflicts, especially Vietnam, painfully clear. This isn't about any particular war, it's about the problems caused by war in general.<br /><br />Structurally the film seems to be split into three sections; how recruits are drawn into the army and the training they receive, how they are treated once they are in combat, and what happens once they leave the army. Once this point is reached you realise that the main target of this film is actually the policies that are inherent in the armed forced, policies that are put into place to make soldiers into an affective combat force but removing all humanity from the individuals. Those interviewed tell the camera how the recruiting process seems so clean and simple, how word like ""democracy"" and ""freedom"" are banded around, but once the training begins they become ""enemy"" and ""kill"" and ""destroy"". How once in action soldiers don't care what they are ordered to do, as they are ingrained with the idea that as soon as they carry out an order, whatever it may be, they are one step closer to going home. They have no political or social ideals to fight for but fight and kill as that's what they've been trained to do.<br /><br />But The Ground Truth's main goal is to highlight the way the US Army discards those who have fought for their country once they return home. There is no real rehabilitation given to soldiers returning, and many are forced to go home unable to cope with what they have seen and done, and most policies in place seem to be to make sure the army has no legal responsibility whatsoever for psychological affects their soldiers pick up. This is the final indignity, that once they are used they are cast away.<br /><br />If there is a flaw in the film it is that Foulkrod doesn't attempt to show another side to the argument. You would get the impression that every single soldier who ever went to war would come back with Post Traumatic Stress Syndrome. It would have been interesting to see those of a less liberal upbringing give their opinions of how the army handles training and policies. There is never a chance for the other side of the argument to make itself known.<br /><br />But other than that this is an expertly crafted documentary, and Foulkrod's use of stock footage and music is perfectly utilised to get across a side of war that too often get s passed by when discussing the fallout of war.",1
"This was my second time watching the film (via the French-language version as opposed to the first, which was dubbed in Italian) and I feel that it improves on subsequent viewings.<br /><br />A compelling if slowly built-up character study that's beautifully shot and with the Parisian settings being equally impressive. In the long run, it's not top-grade Polanski and I would rank it at number 9 in his filmography but it's still a confident mix of subtle chills and, surprisingly, often broad comedy. It also features a fine cast, all of whom are in good form, but especially Isabelle Adjani, Melvyn Douglas and Jo Van Fleet.<br /><br />Even so, I'm a bit baffled by the sudden compulsion for Trelkovsky to 'change' into the previous tenant; apart from the owner of the café opposite the apartment building, where he is given whatever Simone used to have without asking him if he wished any different, there is little to indicate (as far as I could discern, anyway) that this is what everybody wanted of him! Okay, so he found Simone's belongings still lying in the apartment but what exactly drove him to wear her dresses and make himself up as her (even if he apparently started doing this unconsciously)? Following his nightmarish visions in the bathroom, the last section of the film (where Adjani all but disappears) is almost anti-climactic - especially the scene where the landlord and the other tenants witness his attempted suicide as if it were a night at the Opera, a concept which had already been used 46 years earlier by Jean Cocteau in THE BLOOD OF A POET (1930)!<br /><br />The ending, then, is at once predictable and unresolved: just what made the two occupants of this particular apartment jump out of the window?!; I remember this factor bugging me on first viewing as well, and I'm sorry to say it's no clearer now! Mind you, the film's first two-thirds are pretty solid but I wish that Polanski had been less reliant on obscure plot points throughout.",1
"This was one of the best movies I have seen. The movie relates to real life and how drugs CAN play a major part. Although this movie appears to be produced from a low budget, I found it to be exhilarating to watch.<br /><br />Some may not like the story and say the script is lacking direction. However, when a person gets as deep into drugs as these characters, there is no direction is life. I feel this movie is an accurate representation of what might happen to a person if they are faced with extreme temptations.<br /><br />Most of the cast are newcomers to the industry. However, they all pulled it off very well. Everyone seemed to do their job well and get into character appropriately.<br /><br />I think this movie might be a good tool to use when dealing with a person or loved one that is involved in drugs and appears to be spiraling out of control. This movie might just scare them enough to change their ways.",1
"Every time I watch this movie I am more impressed by the whole production. I have come to the conclusion that it is the best romantic comedy ever made. Everyone involved is perfect; script, acting, direction, sets and editing. Whilst James Stewart can always be relied upon for a good performance, and the supporting cast are magnificent, it is Margaret Sullavan who reveals what an underrated actress she was. Her tragic personal life give poignancy to her qualities as a performer where comedy acting skills are not easy to achieve. Lubitsch managed to get the best and he obviously gave his best. Watch for the number of scenes which were done on one take - breathtaking.",1
"I saw this movie on the film festival of Rotterdam (jan '06) and followed the discussion between director and public afterwards. Many people reacted shocked and protesting. He will get a lot of negative critics. But: the world is cruel like this, and it's not funny. People don't like it. That itself doesn't mean that the movie is bad. I can see that difference. Don't shoot the messenger that shows us the world outside our 'hubble'! Nevertheless I think this a bad movie. Film-technically it's a good one. Nice shots and script, most good fitting music, great actors. The director pretends to make a psychological movie, - the psychology however is of poor quality. Describing such a powerful violence itself is not the art. The art would be a powerful description of the psychological process behind that violence. How does a shy boy come to such a cruelty? The director pretends to describe that, - but is not good in that.<br /><br />The director used several times the word the 'selfishness' of people, mentioning for instance the teacher. Only: this teacher wasn't selfish,- just someone in several roles, caring for his pupils, ánd worried about his script. I think it's a simplification to call him selfish. The atmosphere in the village is creepy, and the mother made awful mistakes ('you terribly let me down') but it doesn't become believable for me, that there is caused súch a lot of pain, that the shyest boy comes to such terrible things. In fact, reality is far more complex than the way, this film describes  and it needs far better descriptions. The interesting thing would be: how does it work? Describe that process for me please, so that we understand.<br /><br />With the written phrase on the end, the director said to point to an alternative way of life. It was the other extreme, and confirmed for me that director and scriptwriter are bad psychologists, promoting black/white-thinking. The connection between violence in films and in society has been proved. Use such a violence gives the responsibility to use it right. There are enough black/white-thinkers in the world, causing lots of war and misery. I hope, this movie won't be successful.",0
"''The 40 Year Old Virgin'''made me laugh a lot. I don't care if it is considered to be a very sexual comedy, I just enjoyed many of the jokes and scenes present in this movie. Steve Carell is perfect as the virgin nerd Andy Stitzer and I think the scene where Andy has his chest hair removed by wax one of the coolest, specially because it is real. Many of the actors and actresses present in this movie are well known or already famous,by the way.<br /><br />Andy Stitzer has a peaceful life. He is a little bit strange and collects lots of toys, but seems harmless. One day, while playing poker with his friends of his work, they discover that Andy is in fact...virgin! And he is already 40 years old! After this surprising revelation, all his friends are trying to make Andy sleep with a woman...the problem is the confusions in which Andy gets in,specially now that he is really starting to like Trish, a woman he met when she was buying a DVD player in the store he works at.",1
"""Arahan"" adds nothing positive to the Kung Fu genre. To compare this confused motion picture with the inspired craziness and quality of Stephen Chow's films is a mistake.<br /><br />Firstly the fight scenes are nothing new. All that is presented here has been done before and better by the likes of Yimou Zhang, Tony Jaa and Jackie Chan. Fights in intelligent Motion Pictures need logic. There seems no point serving blows that have no damaging effect as in the ""Matrix"" sequels.<br /><br />The attractive female lead So-Yi Yoon captivated the screen but she never convincingly conquered the physical demands of the role as Ziyi Zhang had done so easily in ""House Of Flying Daggers"". Having a Martial Arts background serves well in Kung Fu movies. To cast actors inexperienced in these skills is a serious mistake (See Aya Ueto in ""Asumi"") unless you are a very talented director which as ""Arahan"" proves Seung-wan Ryoo is not.",0
"So you think a talking parrot is not your cup of tea huh? Well, think again. Paulie is a wonderful film filled with touching moments.The characters are all lovable especially Paulie as he enters the lives of many people on his journey.It is journey worth experiencing. Don't miss it! It is available on home video.",1
"Difficult film to comment on, how do you say it's bad? Well it isn't, but then it's equally difficult to say it is good. What it is, is compelling viewing, it is as close as you will get to utter devastation without being there. It is the photographs of the tsunami approaching the coast of Thailand brought to life, you know you want to turn away but you have to watch.<br /><br />The Naudet brothers handle the commentary very well, even in the most tragic of circumstances, there view on something which is happening in another country neither panders nor insults. The facts are on the cellulose and little is needed for the viewer to understand or comprehend what is going on.<br /><br />You can't change history, and you should not want, this film stands as a testament to humanity in its darkest hour.",1
"I showed this to my 6th grade class about 17 years ago and the students loved it. I loved it, too. The story of the termites and their interaction with their environment is amazing. The cast of creatures is deep and they all play their parts well. The battle between the two cold-blooded titans is truly classic footage.<br /><br />Alan Root has done some incredible camera work and this should have won the Best Documentary Oscar. The copy I have doesn't have Orson Welles narrating it (Derek Jacobi) and it isn't called the ""Mysterious Castles of Clay,"" just ""Castles of Clay."" This makes me think that it must have been done with Welles added for star power and an Oscar push.<br /><br />I was lucky enough to find this VHS just recently and it is now my children's favorite movie. They brought it to the latest family gathering instead of a Disney movie. If you can find this movie you are indeed lucky.",1
I thought the children in the show did a very good job. I especially enjoyed the performance of the Emma character. Well done! The stunts were pretty good for a low budget show. I was able to follow the movie and enjoy it without having to look at my watch every 5 minutes.I enjoyed the scenes with the tooth fairy and the burning of her. The ghostly apparitions of the children's souls being released was also good. Another good point of the movie is that it kept moving along. There wasn't a lot of slow scenes. The adult leads were also believable and therefore helped to keep the show entertaining. All in all an enjoyable night of movie watching.,1
"(Spoiler included, some would say)<br /><br />This film is not possible to take seriously. At some parts it is so awfully stupid that I just can't help laughing at it all. Try me for the sequence where Stallone's character jumps some 20 meters with full climbing gear or (and this is really my favorite) snuffs a bad guy by sticking him onto a stalactite. Yeah, what ungodly strength did he muster to accomplish such feats? I dunno, but he sure gives reality a run for the money.",0
"My all-time favorite movie! I have seen many movies, but this one beats them all! Excelent acting, wonderful story. You will, as a ""normal"" caring person start to love George. Altough he is an actor, he is also himself and a very lovable person. And maby most important thing: you will learn to respect & look different to people with Down Syndrome.",1
"I don't care how many bad reviews purple rain gets, this movie rocks! Excellent movie, has it all, great music(Prince of coarse!), romance, and drama.<br /><br />This is really a very sad movie, very moving. I don't want to say TO much more, I;m not into giving away the plot, but I will say this-the film is VERY realistic, there are so many romantic relationships that go through these problems, so many familys similiar to the one depicted in the film. I see this as being very realistic and being so real, makes the movie that much more moving. My generation loved this movie growing up, so many of us loved Prince and there is alot to relate to for any teenager who has gone through similiar problems.<br /><br />That said, it's definetly NOT just a movie for teens, Id recomend it to all age groups. And it's not all so dark, the movie has some great music, band performance scenes, and sexy fun scenes between Prince and Appelonia.",1
"To like this movie at most you must be a)strongly in love (without a marriage) b) acknowledge English humor which is about admiring gallant and witty life situations and not just running gags c) be fairly very intelligent, because authors gave an opportunity to laugh and cry over every single minute of this movie, and only if you meet ""b"" and ""c"" requirements, you can recognize and enjoy author's input. d) to fully enjoy the movie you must love women like Kirsted Dunst, who is so natural, sweet and irresistible. e)you must admire creative, a little melancholic people with great and remarkable personalities<br /><br />if you meet all these requirements you'll be likely to rate this movie near 10 points.<br /><br />I never laughed half(!) as much as from watching this masterpiece. And i even managed to cry while laughing in some moments (i always get sensitive, whenever good things happen to Kirsten Dunst)",1
"urgh! 3 things a movie needs: a good script, a good plot and good casting. i watched this movie expecting it to be hilariously terrible and was unfortunately disappointed when it was just plain terrible. I lost the will to live halfway through. The only thing which stopped me from stabbing my eyes out with a fork was Rose Byrne (who was the reason for me watching it in the first place). She did a good job as Rastus and her appearance hasn't changed much since she was 13. it was a fantastic first effort in a movie. the dog was also very good. both did a great job with such awful material. Sandra Bernhard i think was the biggest mistake of the movie. she was completely miscast, and i don't think she ever quite got the character.<br /><br />I give the movie 2 out of 10 - and thats only because of Rose.",0
