description,label
"I've gotta say, I usually like horror movies that i've never seen... however, this one was just to pathetic for my gory taste. I'm used to the gory, gut wrenching types... but this particular movie was lame. The acting was horrible (yet the corny (no pun intended) one-liners were cute). And the sequel to it, Scarecrow Slayer was even worse! Yes, probably, when it first came out, there was a huge rave about it and people liked it. But when movies like The Ring and The Exorcist of Emily Rose come out, movies like these make movies like Scarecrow seem childish. If you want a movie to just pass the time, pick this one! The special effects are cheesy as heck. But seeing that it was a low budget movie, I can kind of see where that would come in. This will kind of remind you of the movie ""Children Of The Corn."" Independent movies rock.... most of the time. So if you want to see a scarecrow killing people with corncobs, or in the sequel, 2 scarecrows going at it, then these movies would be for you.",Negative
"The US State Dept. would not like us to see this movie, because they have a beef with the Iranian govt. However, it shows us just how civilized Iran really is, despite the content of the film, which centers on the struggle of women there for equal rights in the simplest of terms: the ability to watch a soccer game at the stadium, which is strictly limited to male audiences alone. The film is hilariously funny, and in and of itself is proof of freedom of speech and expression in Iran. I enjoyed this movie intensely. Five girls try to penetrate the police border at the ticket gates to a soccer match between Iran and Bahrain. The ensuing comedy is too funny to describe, from the bus trip to the stadium, to the interceding of the police and subsequent detention of the girls, to the resulting end. Don't miss this classic film. Its a MUST see. One of the best foreign films I've seen in years.",Positive
"This film is so bad, you can't imagine. The acting is terrible, even worse than in third class soap operas. An it is a shame that this movie was the most successful in the past 20 years in Switzerland. The interactions between the soldiers didn't make any sense at all. The story could have been taken out from a bravo photo-story, the dialogues were as wooden as Treebeard and the plot holes were bigger than the black hole in the middle of our galaxy. But nowadays it doesn't need much to satisfy the audience. The actors were handsome for example the former Miss Switzerland and the main character was even hung (woah!!) and there certainly was much abuse of drugs. That's real cool man! Particularly for 12 and 13 year old teens. But the media created an atmosphere in witch you was not allowed to reject the film because they manipulated the peer group dynamics by telling implicitly that you are a nerd if you don't go along with the other `sheep' and say.yes that is exactly what it was like when I was in the army/ that's exactly what I'm going to do when I must go to the army.. to every cheesy action that had to do with drugs and coolness. And don't think I like the army. I was there and I hated it but this film is worse than cleaning up the sticky toilet with a teeth brush (which I was forced to do because I offended an lieutenant) It is not necessary for every film to be sophisticated. Sometimes you only want to be entertained for a few hours and forget about problems and I think its not a bad thing. But this kind of films influence teenagers to much by showing them a cool lifestyle which in fact is only stupid and turns them into brainless ignorant and egocentric idiots. But since I now that my opinion isn't very popular I will be quiet now and recommend you to avoid this terrible flick at any costs and for that to save your wits!<br /><br />2/10<br /><br />(sorry for my bad English)",Negative
"This is a docudrama story on the Lindy Chamberlain case and a look at it's impact on Australian society. It especially looks at the problem of innuendo, gossip and expectation when dealing with real-life dramas.<br /><br />One issue the story deals with is the way it is expected people will all give the same emotional response to similar situations. Not everyone goes into wild melodramatic hysterics to every major crisis. Just because the characters in the movies and on TV act in a certain way is no reason to expect real people to do so. This is especially apt for journalists and news editors who appear to be looking for the the big sob scene that will pull the ratings. It's an issue that has to be constantly addressed.<br /><br />The leads play the characters with depth, personality and sensitivity. And they are ably supported by a large cast all playing based-on-fact individuals. Some viewers may be surprised to learn that many of the supporting cast in this story are people better known in Australia as comic actors. It re-enforces my idea that comic actors make some of the best supports in dramas because with comedy they know how to establish quick impressions of individuals.<br /><br />(Spoiler warning!)<br /><br />I have to say something very personal here; in that I am actually an ex-Adventist who was a practicing member in Australia at the time this incident occurred; so I have a slightly different impression of the story than most. I think it is handled with amazing creativity and personality, and emotional heart. I think the best scene is the one where the couple are hounded by the new choppers. It captured the themes of the story brilliantly.<br /><br />I once heard Fred Schepsi say in an interview that he told the actors to ""play the best case for their character they could"". While this is especially apt for this story, I think it is also a general principle that should apply to all acting as well.",Positive
"This has to be the WORST movie ever!!! The acting is scarier than the movie. Lots of blood, but no idea where it comes from, cuz they don't even show you the cuts. I can't believe I wasted my time watching this movie. We laughed like we were watching a comedy and not a horror movie. This is a disgrace to horror films!!! For one if they are in Asia why is there a white cop driving past Waste Management trash cans?! There's so much of another language that you don't even know what's going on half the time. The film editing is a joke, my teenager could do better. And if I went to a movie theater and that nasty old man was working the window that would be the first clue. DO NOT WATCH THIS MOVIE!!! NOT TO EVEN SEE HOW BAD IT IS, YOU WILL BE SORRY YOU DID!!",Negative
"Believe it or don't, i have my very own DVD copy of this ""movie"" which i bought at Walgreens for a great big whole dollar. I'm still not sure if it was a dollar well spent or a dollar foolishly wasted.<br /><br />Pretty amazing set designs and costumes. Apparently much thought and effort went into their making. The set designs are very Mexican in stylization. I liked them a lot. And Santa is impressive. One of the more impressive Santas in moviedom.<br /><br />I'm guessing the original intent and purpose of this movie was to be something uplifting and cheerful for a kids audience. But, somehow, it comes across quite deranged. In fact, i'm left stunned at how deranged it is.<br /><br />Maybe it's the English dubbing that makes it seems so deranged and bizarre. One of the reasons i prefer to experience movies in the original language they were made and the use of English subtitles as dubbing often gives an unintended strangeness. The kid voices were at least dubbed with actual kid voices as opposed to women pretending to be kids which tends to sound very, very weird.<br /><br />Did you know that demons in hell spend their free time dancing around doing ballet in their longjohns? You didn't? Neither did i until i watched this movie. One learns something new everyday.<br /><br />Is this movie actually worth watching? Now, that's a tossup. I can't in good conscience recommend it to anyone as it's quite disturbing in its own bizarre way. Yet, its unintentional bizarreness is what makes it worth watching. You decide what you're going to do. I dunno... for myself, it made me feel uncomfortable seeing demons constantly doing cutesy ballet moves. Now, that's just wrong...",Negative
"There are some comments about this film that say that it is a bad and silly one and such an excellent actor as Pierre Fresnay should not have accepted to act in it.<br /><br />I think, just the opposite, that, even when the film is strange and has some weaknesses, the performance of Pierre Fresnay is so formidable that it converts the film in something excellent.<br /><br />His performance is probably the best in history.<br /><br />The film itself has a very polemic scene about the consecration of wine in the cabaret.<br /><br />For somebody who does not believe that a priest  even a defrocked one  can convert it in Christ's blood, the scene is perhaps bizarre. But for somebody who has been raised in a catholic framework, it is very emotive even if quite unpleasant.<br /><br />The scene of the death of the younger priest is tremendously shocking. But it is very well acted. Pierre Fresnay turns the crazy act of murder in something understandable within the temporal madness of his character, the tortured defrocked Morand who, in this terrible way, comes back to his duty.",Positive
"This movie was bad. This movie was horrible. The acting was bad. The setting was unrealistic. The story was absurd: A comet that appears once in eons is set to appear one night. Most of the world's population decided to watch this comet. Then, the next morning everyone but a select few of people has been turned to dust from the comet's radiation. People's clothes are still intact, there are plants which are still alive, but the people were turned to dust. No bones, nothing. Thats ridiculous. How can radiation incinerate people but leave their clothes and other biological substances intact?<br /><br />Even better, the comet mutated some people into zombie flesh eating monsters. Their makeup would not have even looked frightening to a newborn child. The Insane Clown Posse scare me more...and they're supposed to look stupid.<br /><br />Then there were the survivors. People who had been surrounded by steel when the comet passed were spared from zombie-dom and death. How can steel block a comet's radiation that supposedly incinerates people in their tracks?<br /><br />Equally insulting is the 60's horror music playing in the background through parts of the movie, or the 80's hair rock which serves no purpose in the film and makes you want to shoot your television.<br /><br />The stupidest part of the movie, however, are the characters it focuses on: two Valley Girls and Chakotay from Star Trek: Voyager. These three characters were totally unrealistic. Who would go looting the day after an apocalypse with flesh eating mutants running everywhere? There were four 5 minute horror scenes in the entire movie, and most of them were dreams. In between these scenes is unsophisticated dialog which makes South Park seem intelligent. The silence in between the elementary dialog was painful. I could have made a better movie with four monkeys and a bag of Cheetos. Don't see this movie, ever.",Negative
"I'm not sure how related they are, but I'm almost certain that Lost and Delirious is a remake of this movie (or the story that it's based on). Very similar plotline, and even some of the scenes and sets seem to be very, very similar. Lost & Delirious is actually a much better movie, so see that one instead.<br /><br />This one moves very slowly, but being a late 60s French movie, that is to be expected of the style. Told in a retrospect from the perspective of one of the girls revisiting the school. The editing of the flashbacks with the current scenes is a little bit confusing at first, particularly since the audio from each overlaps (ie, hearing flashbacks while seeing the present and vice versa). Also, the ""girls"" are a bit old to think that they are in a boarding school. Finally, not much character development to even get you attached to the movie.",Negative
"This movie is amazing! While being funny and entertaining, it is also profoundly deep and eye-opening. I will watch it again and again. Bruce is a guy who is unhappy with his life. He has a job and a life, but it isn't what he thinks it will take to bring him happiness. Bruce is bitter, unsatisfied, and resentful that his life isn't the way he envisions it should be. As a result of this state of mind, Bruce ends up losing his job and blaming God for everything that he thinks is wrong with his life. God comes to Bruce and grants him Godly powers. Bruce uses these powers to get everything he has always wanted. His life is finally exactly what he envisioned it would take to make him happy.....with one exception. In the process of gaining everything, he loses the one person who truly loved him. As the movie unfolds, Bruce learns that the real change that needed to occur in his life was not the circumstances, but his perception of what was truly there. This movie was inspirational and deep. If you really pay attention, it forces you to look at your life with a deeply humbling respect for the fact that a lot of the time we are so much more blessed than we recognize. As my wife says, ""Since when does anybody know what it takes to make them happy?"" and my humble addition, ""May we not lose ourselves and those who matter while we try to find out.""",Positive
"I'm biased towards any movie that paints a luxuriant picture of Italy - in my opinion the most romantic country in the world. Unfortunately the movie was rather short, unusually so for a period piece, and a little sparse on the cinematography aspect. However, the excellent story makes up for it. The four ladies embark on a much-needed relaxing vacation with problems on their minds. Over the course of the movie, they realize their problems and begin fixing them. They believe San Salvatore, the castle they stay in, has an enchanting effect on people. ""It's a tub of love,"" says Lottie Wilkins. You can watch their gradual change from dissatisfied to exuberant as the Italian seaside works its magic on them.<br /><br />All their problems and their solutions are plausible. The actresses were great. The background music seemed very appropriate for an romantic Italian locale. All in all, a 10/10 movie for me.",Positive
"at the beginning i was happy to know about a new superman movie , i though that will be great but it wasn't.<br /><br />is a bad copy of the Richard Donner work,Lex is again a villain that makes no more else , even played by Kevin spice.<br /><br />the evil plan is the same of the first movie of Donner just a lot forced.<br /><br />the script is predictable and simple (all stuff Luthor finds in a museum or an old lady).<br /><br />the story is the wrong thing , it must be the Kevin Smith Script and may be it could be better.<br /><br />i just hope a sequel without Brian Singer and with a new talent director to do something new and not a copy.<br /><br />all read you later",Negative
"Criminals Perry Smith and Richard ""Dick"" Hickock believe Mr. Clutter of Holcomb, Kansas keeps a large supply of cash on-hand in a safe.On November 15, 1959 at two a.m. they end up murdering Mr. and Mrs. Clutter and their teenage son and daughter.After a little police investigation the two men are found and sentenced to be hanged.In Cold Blood (1967) is directed by Richard Brooks.Now, I haven't read the Truman Capote novel this movie is based on, so I can't make any comparisons.The movie does a brilliant job telling of those horrific events that actually took place.Robert Blake is excellent as Perry.Of course, Blake had the murder case of his own a few years back, being accused of murdering his wife.He's free now, but we still don't know the truth.What ever that may be, he's still a very fine actor.Scott Wilson does remarkable job as Hickock.John Forsythe is terrific as Alvin Dewey.Paul Stewart is very good as Jensen.Jeff Corey is marvelous as Mr. Hickock.Same thing with Charles McGraw who plays Tex Smith.John McLiam portrays Herbert Clutter, Ruth Storey is his wife Bonnie, Brenda Currin is the daughter Nancy and Paul Hough is the son Kenyon.Great job by each of them.There is much to remember from this film.Let's start from the lighter side.It's pretty great when Perry wants to go hunting for gold in Mexico and says to Hickock: Remember Bogart in Treasure of the Sierra Madre?"" And Blake himself was in that movie as a boy! And it's a fun moment when they, giving a ride to that boy and his granddad, collect bottles and turn them in for refund money.Those darker moments are the most haunting ones.The flashback sequence, where you see the murders happening, is extremely terrifying.When Perry goes to kill the girl, Nancy last, and she says ""Oh, please, don't""...The brutality of man, it's impossible to explain.Then the hanging scene.First there goes Hickock and then Perry, first talking to the minister.In the last image of the movie we see Perry hitting the end of the rope.Sure movies,and books may try to sympathize these villains.Especially Perry's character is someone you could feel sorry for.He thinks of his mom, and dad who he hates, but still loves.But it doesn't change the fact both of these men these actors portray are brutal murderers, who don't feel sorry for anybody.They go to this house and murder an entire family, in cold blood.How could you sympathize these people?",Positive
"this is a piece of s--t!! this looks worse than a made for t.v. movie. and i shutter to think that a sequel was even concieved and the results... war is prettier than this. jean claude van shame has done it again and he wonders why his career is where it is now. no script, no story and no time should be wasted on this. i mean that. 1 out of 10 is too high, way too high. goldberg should be jackhammered for this. van shame is no actor.",Negative
"This movie is just plain bad. It isn't even worth watching to make fun of it. The lunatic professor is just plain annoying. Even suspending disbelief to allow for invisibility (which I glady do for the sake of good bad movies) and allowing for exceedingly stupid victims in a horror movie, this movie asks for even more than that. If you are looking for women's locker room shower scenes, and random sexual encounters, get a porn, if you are looking for a good-bad movie, get something else. If you want to simply waste your time on an annoying bad movie, rent this.",Negative
"No one goes to a movie like The Hills Have Eyes 2 and expects the second coming of Citizen Kane. The same is true for the majority of low-rent horror flicks, especially those Roger Ebert has dubbed ""Dead Teenager Movies."" The Hills Have Eyes 2 definitely qualifies as a Dead Teenager Movie, only here, the teenagers have been given the superficial appearance of military trainees.<br /><br />Some will argue the line ""it's only a movie"" when questionable facts are raised in a movie review, but I've always been a firm believer that all good fantasy must be rooted in reality in order to be effective. In the Hills Have Eyes 2, we're to believe the main characters are military people on a training exercise, but they look and talk like high school kids camping in the desert. The dialog is awful and frequently vulgar to excess. Though the films aren't nearly comparable, I kept imagining these ""soldiers"" being in Platoon, and shuddering with dread.<br /><br />Very little about the characters evokes a soldier other than rifles and fatigues: radio transmissions are carried out like teenage phone conversations; a Colonel is addresses as ""hey, asshole"" by a Private. And nobody seems to have the slightest idea what to do, or any sense of command structure, when things begin to go wrong. I think of the soldiers in James Cameron's Aliens, a film of pure fantasy, and how even those futuristic Marines behaved like real soldiers despite their fantastic situations. Fantasy rooted in reality.<br /><br />I try to begin watching a movie as a 5 on a scale of 10, and judge it's strengths and weaknesses from there. You have to allow concessions for the material; there's no way Star Wars is as good of a movie as The Godfather, on equal terms. But both are excellent examples of their type.<br /><br />In that respect, while the Hills Have Eyes 2 is a pretty dreadful exercise in amateur and immature writing, it's only modestly worse in that regard than the typical Dead Teenager Movie. On a technical side, the movie appears to have decent production values and is pretty well made from that perspective. Scenes that are intended to shock, or which are intended to evoke urgency or suspense generally work. So, while watching The Hills Have Eyes 2 may indeed be a fate worse than death, there are certainly far worse horror flicks in circulation.<br /><br />It's worth a watch for those who enjoy this type of stuff without the usual fanboy baggage, or those who don't tend towards thinking every movie they see is either the Best Ever or the Worst Ever of all time. If you don't ""get"" horror, especially the Dead Teenager variety, you're not likely to have a good time with this one.<br /><br />4/10",Negative
"I have seen most, if not all of the Laurel & Hardy classic films. I have always enjoyed there comical stupidly, even after watching it over and over again. This new film attempts to bring back the classic with two new actors who resemble both Laurel & Hardy, however fails miserably for various reasons. One of which is how out of place their cloths are (still early 20th century) however are both portrayed in the 90's setting. Some of the former dialogue was brought back, however it also fails miserably to come close to the classic series. This film could very well be the worst film I have ever seen and should be pulled off the shelf and locked away forever. The real Laurel & Hardy are surly spinning in their graves at such a bad imitation.",Negative
"I'm a rather pedestrian person, with somewhat lowbrow tastes. However, I occasionally try to raise the bar on my cultural awareness. This movie was one of my attempts. I was in awe throughout the entire movie. I liked it so much that I got my own tape so I could see it again. This is a very thoughtful and emotionally striking movie. I saw it as a huge question to the viewer: What is the depth of sacrifice to duty one can accept, can be asked to accept, should accept? As a military member, this is of course an important question to me. This question weighs heavily on the viewer of this movie.<br /><br />Recommended.",Positive
"that kid a is such a babe; this movie was no Titan A.E.(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider makes wanna cry; includes some of the most entertaining characters i've seen in disney film",Positive
"I find it rather useless to comment on this ""movie"" for the simplest reason that it has nothing to comment upon.It's similar to a rotten egg which has nothing good to show to the world excerpt for the fact that it is rotten as other endless number of eggs have been before it. But since a comment is mandatory for such a grandiose insignificance ... <br /><br />Filth is definitely the proper word to describe this movie created in the same manner as any other Romanian ""movie"" directed by Lucian Pintilie who insists to depict the so called ""Romanian reality"" following the Communist era (1990 to present days).<br /><br />Under no circumstances recommended for people outside Romania as for the others (who lately find amateurish camera, lack of plot, lack of directorial / actors's quality etc, noise etc. as being trendy and even art-like) : watch & enjoy this ""movie"" (as I know you will) but do the other well intentioned IMDb members a favor, don't write an online review for it will misguide, irritate and in the end waste their time.<br /><br />On the other hand this movie (among others) has some value whatsoever, an educational one for it sets the example for : ""How NOT to make a movie.""",Negative
"Went to see this as Me and my Lady had little else to do on a sunday afternoon I like films that deal with sleazy,loser characters and this is full of em. After a slow start we get some good turns from the cast but it is the actual 'Bellini' that both makes and lets the film down. The 'Bellini' is one of the funniest scenes I have seen in a film for a long while but is too short and could have made this a masterpiece overall 71/2 out of 10",Positive
"Years ago, I found a ""bargain bin"" copy of this film for a buck or two. In so many ways, this is quite fitting, as when it was made back in 1933, it was truly a cheaply made film by the ""poverty row"" studio, Majestic. However, while the film is rather derivative, it is STILL well worth watching and provides a few surprises.<br /><br />The story is very, very familiar, as in some Germanic town, the people are upset because of some recent deaths that appear to be the work of vampires! Adding to this familiarity is Dwight Frye. He played Renfield in Dracula, and here he is very, very similar--though he plays a much more harmless weirdo. In this case, he's obsessed with his pet bats and people begin to blame him for the deaths. The film does a good job of providing some ""red herrings"" (i.e., false leads) and while it doesn't take a genius to figure out Frye may not be responsible, the WHO and WHY are intriguing and make it VERY different from the average horror film. In addition, while the production had little money to speak of, it still had some good actors of the day--Lionel Atwill and Melvin Douglas--and it also used Universal Studios sets at night (when they were done filming for the day). As a result, the film looks pretty good overall, though I also thought that, as usual, Fay Wray was terrible--thought it didn't noticeably detract from the film. I have seen her in more movies than most people on IMDb and I have come to notice that her characters have no depth--she always seems to be cast as the ""screaming lady"" and provides little new in each film.<br /><br />Overall, for fans of old horror films, this is excellent and worth seeing. For people who are NOT fans of the genre, it's probably pretty skip-able.",Positive
"This is a nice little movie with a nice story, that plays the most important role in the entire movie.<br /><br />It's a quite intriguing dramatic story, with also romance present in it. The story is being told slowly but this works out all too well for its build up. The characters are nice and portrayed nicely by its actors. Normally I'm not a too big fan of the Asian acting style but the acting in this movie was simply good.<br /><br />Of course the movie is quite different in its approach and style from other genre movies, produced in the west. In a way this movie is more advanced already with its approach than the western movies made during the same era.<br /><br />I only wished the movie its visual style would had been a bit better. For a movie that is considered a kind of an art-house movie this movie is certainly lacking in some well looking sequences. This was obviously a quite cheap movie to make and it got made quite generically. Not that this is a bad thing, it just prevent this movie from truly distinct itself and raising itself above the genre.<br /><br />But oh well, this movie is all about its well constructed story and characters that are in it. In that regard this movie most certainly does not disappoint.<br /><br />8/10",Positive
"This is one of those topics I can relate to a little more than most people as I hate noise & have no idea how those in big cities, New York especially how people get any sleep at all! It astounds me that people can stand all the noise out there these days. The basic plot of the film is that it makes for an interesting topic. It's too bad that's about it. Tim Robbbins is decent although except for a couple of scenes (especially with the absolute supermodel looking Margarita Leiveva) he didn't seem to really be altogether there. My biggest hope for this film is that casting agents will see the absolutely stunning & talented actress to boot, Margarita Levieva. She doesn't have a lot to do, but she is supermodel beautiful. Even when they are trying to make her look at more girl next door. It makes me sad that there can be people such as Paris Hilton & Kim Kardashian in the world w/no redeemable skills or talent, to have more fame and success than this talented beauty. I didn't care for much of this film because the script isn't very good, but am glad I got to see some new talent. I hope that producers & directors think about Margarita when they need a beautiful new actress to be in there big budget film. If they can make Megan Fox a star (c'mon she isn't that hot, & her acting ""talent"" is worse than made-for Disney channel TV shows) from 1 film, it should happen easily for her, as she is gorgeous & has talent! I'd recommend her changing her last name so we can pronounce it and make it more marketable. Here's hoping this makes her career, & if there is any justice she can pop up on some big summer movie or two in the next couple years.",Negative
"Given the chance to write, direct and star in my own movie, I would probably choose something about robot women with guns. Anthony Hopkins, however, decided to make possibly the strangest movie anyone has ever seen. ""Slipstream"" is a movie that is so strange that even David Lynch would probably look at the person next to him and say 'What's going on?'.<br /><br />This is a movie where, in one scene, a man crosses the road towards a yellow car facing to the right which suddenly changes into a pink car facing to the left. This is a movie where two characters have a conversation interspersed with shots of random people laughing and insects climbing up walls. This is a movie where a man starts talking about ""Invasion Of The Bodysnatchers"" only for the actor of that particular movie to suddenly show up as himself (and then disappear into thin air). <br /><br />This is a movie that decides to throw the need for a coherent plot straight out of the window and use fifteen different edits whilst doing so, as well as changing from black and white to colour for seemingly no reason at all.<br /><br />I must, however, commend Mr Hopkins for his choice of actors in this movie (some of whom portray multiple characters). All of those involved throw themselves into their roles, even if they probably have no idea what they're actually doing. My favourite here was Christian Slater's thug in a hat who was impressively menacing whilst babbling nonsense and singing the American national anthem. <br /><br />Anthony Hopkins has been quoted saying that he did this movie as a joke and that's possibly the best way to sum up ""Slipstream"". It's a joke on the audience. You'll watch it from beginning to end, trying to understand what is going on and hoping that the answer will come, only to discover that the answer never actually does. What the punchline to this particular joke is, only Anthony Hopkins will ever know.<br /><br />I mentioned David Lynch earlier and I'm a big fan of that particular director. I would guess that Anthony Hopkins shares my love for the likes of ""Twin Peaks"", ""Blue Velvet"" and ""Lost Highway"". However, ""Slipstream"" isn't as satisfying as any of the movies of Lynch despite imitating many of his techniques (although I was surprised to discover that nobody talks backwards in ""Slipstream""). It's far too chaotic and random - as another reviewer here pointed out, it's the movie version of Alzheimer's disease. No doubt there are a small number out there who are able to watch this and draw something from it. Unfortunately for the rest of us, ""Slipstream"" quickly becomes an annoying and confusing experience that was only made due to Hopkins' involvement.<br /><br />Watch at your own risk.",Negative
"When I was 11, Grease 2 was like crack. It was a classless, shameful, euphoric, and powerfully addictive experience. My sister and I would watch it, rewind it, and watch it over again and again and again until we passed out or became too confused and hostile to stand one another. So, if you are an 11-year old girl, and you reviewed this film as ""brilliant"" or ""fun"" or ""better than the original Grease,"" you have your fledgling adolescent hormones to blame and you can rest assured that this unyielding fixation with utter rubbish will pass.<br /><br />If, however, you are not a little girl, you have absolutely no excuse to suggest that Grease 2 was anything but an inane, artless, slipshod embarrassment for all who participated in its production, distribution, and/or consumption.<br /><br />For the sake of criticism, I will dignify the film now by explaining why it blows <br /><br />1. In a well-executed musical, the songs should advance the narrative or develop the characters. In Grease 2, with a few debatable exceptions, to the music is obscenely pointless. Most of the songs appear to relate gimped innuendo about sex in an excessive and general way (""Score Tonight,"" ""Reproduction,"" ""Do It For Our Country,"" and ""Prowlin'"") without making one concrete statement about any of the film's characters or themes. Plus, all of the music is uncomfortably stupid and no one in the cast demonstrates even the crudest semblance of an ability to sing or dance.<br /><br />2. The T-birds should be badass, and if not at least somewhat likable, but instead each of them is an annoying wussy-dufus-loser. In the end, when Johnny Nogerelli offers Michael the sacred T-bird jacket and initiates him into the gang, Michael should kick it to the ground, spit on it, and duck away to fervently scrub any part of his body that was touched by it. But of course, he accepts it as if it is gold because despite the fact that they are a bunch of bumbling meatheads, there is no greater honor than to be one with the T-birds. <br /><br />3. Since Michael is beautiful, smart, kind, resourceful, and above average in everyway (his musical impotence notwithstanding), it is feasible that Stephanie would ultimately embrace him when he reveals himself to be the man behind the mask. Stephanie, on the other hand, is a slovenly, slack-jawed, bubble gum smacking, dirty sweatshirt wearing, gracelessly rude and trashy dingbat. So aside from being pretty (I guess), she harbors no likable characteristics, thus, audiences are given no justification whatsoever for the depth of Michael's attraction to her.<br /><br />I could go on and on, but I didn't want to mention the gross inferiority to its predecessor since there are apparently so many cranks out there who seem to feel that such a comparison is unfair. I will say this though, to those of you who think you want to revisit this mess for old time's sake: Grease 2 is an experience akin to re-living your first kiss. Only you are 32 now and kissing a snot-nosed 13-year old kid with acne and slobby braces. The magic is gone and you are left feeling dirty and disturbed. Trust me.",Negative
"::POTENTIAL SPOILERS::<br /><br />Man, this movie was awful. A Catholic/superstitious/suspense thriller it goes over already well tread ground from previous movies.<br /><br />The doubting priest. Sex and the priesthood. Politics and religion. Church hypocrisy. Conspiracy involving the church. The dawn of a new evil age. All kinds of dark magic voodoo battles between good and evil.<br /><br />Pretty stupid and lame with a weak storyline to suffice. The story revolves around two concepts: Absolution, better known as the Sacrament of Anointing the Sick - the last rights a person can ask for to cleanse one's sins while on the brink of death; And Excommunication, the act of cutting a person off from the Church. Basically, an Excommunicated person can't receive Absolution. Thus comes in the Sin Eater, and I'll leave it at that. Throw in all the dopy things I already listed and you have ""The Order"".<br /><br />I found the sex scene with the priest interlaced with shots of a picture of the Virgin Mary rather insulting to Catholics. It also ends with Heath Ledger saying (I paraphrase) ""I am the redeemer and damner of sins, I live on without love blah blah blah"" /cue him walking in dark alley with long trench coat alla ""The Matrix"".<br /><br />I gave this movie a 1 for not only being crappy and unoriginal but also because it managed to insult an entire faith in the process. If you want to see something better I suggest ""The Prophecy"" with Christopher Walken.",Negative
"And I mean ultra light. This film features four giant stars, about three and a half jokes and nothing beyond that.<br /><br />There really isn't too much to say about this stinker, other than that although it has a couple of really good bits, most of it isn't very funny. Nor does it work at all as a romance. How about as a romantic comedy? Not on your life. Most of the dialogue is way too flat to be sophisticated, much less amusing.<br /><br />What's really ashame is the premise is not bad at all. This movie could have been so much more, especially with all the recent focus on some of the bogus ways in which films are promoted, complete with phony quotes from critics. The film uncovers the un-mined territory of the press junket -- those all expense paid trips for journalists who almost always write nice reviews. But instead of exploring what should have been a motherlode of jokes, it devotes all of about three minutes to this territory and moves on in pursuit of the film's lame romance.<br /><br />The same with Catherine Zeta-Jones' character -- the whinny, self centered movie star. Zeta-Jones does a good job with what she's given, but she's given practically nothing. It's all homogenized junk that looks very pale in comparison with some of the things we've heard about stars over the years.<br /><br />In the end, it is hard to understand what made Zeta-Jones, Julia Roberts, John Cusack and Billy Crystal sign aboard this doomed ship, which sinks like a rerun of ""The Love Boat."" In fact, as the old joke goes, they should have forgotten the script and filmed the deal. It would probably make a better story. So, go ahead and tell us, filmmakers, what do you have on these stars that got them to appear in this?",Negative
"Seeing as the vote average was pretty low, and the fact that the clerk in the video store thought it was ""just OK"", I didn't have much expectations when renting this film.<br /><br />But contrary to the above, I enjoyed it a lot. This is a charming movie. It didn't need to grow on me, I enjoyed it from the beginning. Mel Brooks gives a great performance as the lead character, I think somewhat different from his usual persona in his movies.<br /><br />There's not a lot of knockout jokes or something like that, but there are some rather hilarious scenes, and overall this is a very enjoyable and very easy to watch film.<br /><br />Very recommended.",Positive
"This was a typical grade B movie in 1940s Hollywood and yet it succeeded way beyond its expectations. Why? It has a wonderful plot and backed up by Nina Foch, George MacReady and Dame May Witty, as a female villain, of all people.<br /><br />When a young lady answers an advertisement for a secretary, she certainly gets more than she bargained for. The only talents her employers are seeking are those which will lead to her demise. Seems that Witty and MacReady want to pass her off as their daughter-in-law and wife, respectively. MacReady killed his real wife and wants to do Foch in as well so that a body can be claimed.<br /><br />The film deals with how Foch tries to get town people to believe her and how she is thwarted in practically everything she does. Why don't people believe her?",Positive
"This movie is great! This movie is beautiful! Finally, a movie that portrays Moslems as PEOPLE, no stereotypes here. This movie is driven by the story, by the acting and above all by its theme, that of cultural affirmation and discovery. They may seem like clichés but they are not, at least not in this movie. The vista of the Grand Mosque of Mecca is absolutely stupendous and the audience is given a glimpse of a side of the Moslem world that is rarely of ever shown in the West. Here the people are caring, supportive, devout, tolerant and devoted to each other. What a welcomed and way overdue departure from the usual negative portrayals of Arabs. Outstanding movie.",Positive
